"length (seconds)","peaks","peaks per sec","nodturn","nodturn per sec","peak max prom","peak mean prom","extremes amplitude","velocity","timestamp","camera","transcript","nod"
"1.86","1","0.5376344086021505","2","1.075268817204301","0.018346853334978652","0.018346853334978652","0.018346853334978652","0.10734981079130589","0:2:23.200","b","dgskorpus_ber_07_deaf_event","feedback"
"2.1","1","0.47619047619047616","3","1.4285714285714286","0.011543885301762646","0.011543885301762646","0.08333851840345408","0.214397346499244","0:2:28.620","b","dgskorpus_ber_07_deaf_event","feedback"
"0.7","1","1.4285714285714286","2","2.857142857142857","0.12985793464923967","0.12985793464923967","0.02754794874044819","0.15804621410128825","0:2:33.740","b","dgskorpus_ber_07_deaf_event","feedback"
"2.34","2","0.8547008547008547","4","1.7094017094017093","0.027227314878255138","0.01916770428525638","0.027227314878255138","0.11593461781708764","0:2:40.380","b","dgskorpus_ber_07_deaf_event","feedback"
"1.54","1","0.6493506493506493","2","1.2987012987012987","0.020825423065501614","0.020825423065501614","0.05643169930600145","0.17552439721256224","0:2:47.100","b","dgskorpus_ber_07_deaf_event","feedback"
"3.6","3","0.8333333333333334","7","1.9444444444444444","0.031232855996037312","0.01991705078135027","0.06845893546318926","0.19599688418707986","0:2:53.80","b","dgskorpus_ber_07_deaf_event","feedback"
"1.1","0","0.0","0","0.0","0","0","0.009700144817061052","0.143036283360626","0:2:58.80","b","dgskorpus_ber_07_deaf_event","feedback"
"3.14","3","0.9554140127388535","7","2.229299363057325","0.06895430066806174","0.04201231092975751","0.06895430066806174","0.23811552330807595","0:3:1.440","b","dgskorpus_ber_07_deaf_event","feedback"
"3.66","5","1.366120218579235","10","2.73224043715847","0.02755742879579759","0.018768588483185543","0.025118437242841463","0.1486981581077718","0:3:5.520","b","dgskorpus_ber_07_deaf_event","feedback"
"2.34","4","1.7094017094017093","8","3.4188034188034186","0.022880885815344643","0.018602445778614585","0.022880885815344643","0.14951544306580442","0:3:9.640","b","dgskorpus_ber_07_deaf_event","feedback"
"1.22","3","2.459016393442623","5","4.098360655737705","0.04810637565498155","0.02454852603546846","0.021111678156074287","0.22544860130636427","0:3:42.280","b","dgskorpus_ber_07_deaf_event","feedback"
"1.9","2","1.0526315789473684","4","2.1052631578947367","0.015268277395777519","0.014312238545311273","0.015268277395777519","0.143334649468889","0:6:7.300","b","dgskorpus_ber_07_deaf_event","feedback"
"1.5","2","1.3333333333333333","3","2.0","0.021269364149220538","0.016899813762229488","0.02774107565197892","0.15668313342338236","0:6:9.960","b","dgskorpus_ber_07_deaf_event","feedback"
"0.66","1","1.5151515151515151","2","3.0303030303030303","0.010741297125449245","0.010741297125449245","0.010741297125449245","0.1817034945880147","0:6:14.720","b","dgskorpus_ber_07_deaf_event","feedback"
"2.38","2","0.8403361344537815","4","1.680672268907563","0.036469568961825516","0.02405302877668647","0.038954838438950645","0.11272501092763182","0:6:21.940","b","dgskorpus_ber_07_deaf_event","feedback"
"1.66","3","1.8072289156626506","5","3.0120481927710845","0.020203872797653677","0.014993725876611371","0.024078625910107565","0.14053743320918444","0:6:27.820","b","dgskorpus_ber_07_deaf_event","feedback"
"1.94","3","1.5463917525773196","6","3.0927835051546393","0.015788021838034627","0.01396119248806634","0.09119469259393287","0.20626189789426097","0:6:33.220","b","dgskorpus_ber_07_deaf_event","feedback"
"0.74","0","0.0","1","1.3513513513513513","0","0","0.06548605854232559","0.23016803222436735","0:6:39.560","b","dgskorpus_ber_07_deaf_event","feedback"
"0.82","0","0.0","1","1.2195121951219512","0","0","0.1285487945109498","0.5795633821008639","0:7:11.320","b","dgskorpus_ber_07_deaf_event","feedback"
"0.7","1","1.4285714285714286","1","1.4285714285714286","0.06459595369537396","0.06459595369537396","0.039647392362481604","0.19424467594819966","0:7:49.740","b","dgskorpus_ber_07_deaf_event","feedback"
"4.92","3","0.6097560975609756","7","1.4227642276422765","0.016247978338151725","0.014115303822153388","0.02723537521372066","0.10960228514027351","0:7:54.740","b","dgskorpus_ber_07_deaf_event","feedback"
"0.54","0","0.0","1","1.8518518518518519","0","0","0.017174762903834573","0.1737427444524431","0:8:4.140","b","dgskorpus_ber_07_deaf_event","feedback"
"6.26","9","1.4376996805111821","17","2.7156549520766773","0.06648423788908264","0.02187291850490198","0.05540741710580721","0.1647693572068219","0:8:5.100","b","dgskorpus_ber_07_deaf_event","feedback"
"1.22","2","1.639344262295082","3","2.459016393442623","0.01744663169526417","0.016399594704692877","0.022237955224506","0.180571074893248","0:8:12.20","b","dgskorpus_ber_07_deaf_event","feedback"
"2.98","3","1.0067114093959733","6","2.0134228187919465","0.03817903505182363","0.02374427295819374","0.0707145654410275","0.21703514994547987","0:8:15.420","b","dgskorpus_ber_07_deaf_event","feedback"
"0.88","3","3.409090909090909","5","5.681818181818182","0.20110631250846445","0.08351753238840105","0.07170711142781272","0.7699622492413738","0:8:32.740","b","dgskorpus_ber_07_deaf_event","feedback"
"0.84","2","2.380952380952381","5","5.9523809523809526","0.04371337264797748","0.03630068001857745","0.04377797601428979","0.5213607093825329","0:8:37.480","b","dgskorpus_ber_07_deaf_event","feedback"
"1.54","1","0.6493506493506493","2","1.2987012987012987","0.023890268678275373","0.023890268678275373","0.1452228533685258","0.33672567611151827","0:0:25.760","a","dgskorpus_koe_04_free_conversation","feedback"
"0.52","1","1.9230769230769231","2","3.8461538461538463","0.022476042087487658","0.022476042087487658","0.11224687325238736","0.49518239808913117","0:0:28.440","a","dgskorpus_koe_04_free_conversation","feedback"
"0.64","3","4.6875","5","7.8125","0.07197765444279858","0.04067714065214282","0.048503159676894114","0.6927463075238548","0:0:29.360","a","dgskorpus_koe_04_free_conversation","feedback"
"1.0","3","3.0","6","6.0","0.052628141652868665","0.04519312996989814","0.16647732158690043","0.7456492614722798","0:0:38.280","a","dgskorpus_koe_04_free_conversation","feedback"
"1.12","1","0.8928571428571429","2","1.7857142857142858","0.23177882375837155","0.23177882375837155","0.22055145583001923","0.49839987916201095","0:0:40.20","a","dgskorpus_koe_04_free_conversation","feedback"
"1.98","3","1.5151515151515151","5","2.525252525252525","0.05649007236440373","0.039584505498334886","0.10764308012587498","0.3498835446766372","0:0:47.840","a","dgskorpus_koe_04_free_conversation","feedback"
"0.62","1","1.6129032258064515","3","4.838709677419355","0.031213448243936348","0.031213448243936348","0.031850632311916094","0.24757943292696313","0:1:7.560","a","dgskorpus_koe_04_free_conversation","feedback"
"0.84","1","1.1904761904761905","2","2.380952380952381","0.01036743643132687","0.01036743643132687","0.033703220975724424","0.23448196836963914","0:1:8.860","a","dgskorpus_koe_04_free_conversation","feedback"
"0.68","2","2.9411764705882355","3","4.411764705882353","0.03283097211249508","0.02315392815337336","0.09787610081565812","0.393315832548287","0:1:42.100","a","dgskorpus_koe_04_free_conversation","feedback"
"0.52","1","1.9230769230769231","1","1.9230769230769231","0.0644138775898544","0.0644138775898544","0.05484917596594596","0.3451374509483127","0:1:44.240","a","dgskorpus_koe_04_free_conversation","feedback"
"0.9","1","1.1111111111111112","2","2.2222222222222223","0.01288410837625209","0.01288410837625209","0.01288410837625209","0.23255773510566968","0:1:47.880","a","dgskorpus_koe_04_free_conversation","feedback"
"1.08","2","1.8518518518518519","3","2.7777777777777777","0.05839226562653543","0.038215833435055746","0.029708701197357135","0.25723930743647616","0:2:7.740","a","dgskorpus_koe_04_free_conversation","feedback"
"0.74","1","1.3513513513513513","2","2.7027027027027026","0.011448564733904432","0.011448564733904432","0.011448564733904432","0.15291030935892175","0:2:21.540","a","dgskorpus_koe_04_free_conversation","feedback"
"0.44","1","2.272727272727273","3","6.818181818181818","0.014177629310728745","0.014177629310728745","0.015429846836743533","0.3986030695791372","0:2:41.780","a","dgskorpus_koe_04_free_conversation","feedback"
"3.0","5","1.6666666666666667","10","3.3333333333333335","0.07644241128627693","0.027874331378368877","0.07644241128627693","0.21662217438619694","0:2:47.440","a","dgskorpus_koe_04_free_conversation","feedback"
"0.66","0","0.0","1","1.5151515151515151","0","0","0.018612376819142407","0.1713371394613715","0:3:5.160","a","dgskorpus_koe_04_free_conversation","feedback"
"2.38","6","2.5210084033613445","12","5.042016806722689","1.2140588135585308","0.2432020096634091","1.2700334565009914","3.547055914363801","0:3:13.140","a","dgskorpus_koe_04_free_conversation","feedback"
"1.0","0","0.0","0","0.0","0","0","3.0080889045281953e-07","8.176991978434204e-07","0:3:27.200","a","dgskorpus_koe_04_free_conversation","feedback"
"1.66","4","2.4096385542168677","8","4.819277108433735","1.4315095008260277","0.38765784136067927","0.28964728962904296","1.8588071944818103","0:3:33.280","a","dgskorpus_koe_04_free_conversation","feedback"
"1.8","2","1.1111111111111112","3","1.6666666666666667","0.05803953464794209","0.03464021157876118","0.04321372159003012","0.1937998335034419","0:3:48.820","a","dgskorpus_koe_04_free_conversation","feedback"
"1.86","7","3.763440860215054","15","8.064516129032258","0.059920675785006594","0.032133894019414785","0.13870012453855418","0.6461649128765722","0:3:52.480","a","dgskorpus_koe_04_free_conversation","feedback"
"1.26","2","1.5873015873015872","4","3.1746031746031744","0.08210031013700947","0.04647440363460775","0.08210031013700947","0.28866531635596915","0:4:15.0","a","dgskorpus_koe_04_free_conversation","feedback"
"1.2","1","0.8333333333333334","1","0.8333333333333334","0.016851981656155424","0.016851981656155424","0.026444894175154943","0.1393977436666099","0:4:36.740","a","dgskorpus_koe_04_free_conversation","feedback"
"0.56","1","1.7857142857142858","2","3.5714285714285716","0.014365087116813058","0.014365087116813058","0.014365087116813058","0.16931004951476297","0:4:37.920","a","dgskorpus_koe_04_free_conversation","feedback"
"0.88","2","2.272727272727273","4","4.545454545454546","0.015756038872669187","0.013126221985180542","0.01625886792508857","0.16418764793669177","0:4:38.460","a","dgskorpus_koe_04_free_conversation","feedback"
"0.9","0","0.0","1","1.1111111111111112","0","0","0.027492357762114228","0.15162802102648823","0:4:39.320","a","dgskorpus_koe_04_free_conversation","feedback"
"0.82","1","1.2195121951219512","2","2.4390243902439024","0.020415142991124124","0.020415142991124124","0.05869633745325742","0.37443961491237465","0:4:49.440","a","dgskorpus_koe_04_free_conversation","feedback"
"1.18","1","0.847457627118644","2","1.694915254237288","0.038298973810815484","0.038298973810815484","0.050447799308897645","0.22084893233377678","0:4:52.560","a","dgskorpus_koe_04_free_conversation","feedback"
"2.28","7","3.0701754385964914","14","6.140350877192983","0.3693601046723525","0.09208944721175495","0.22622353375622106","0.7602889687711806","0:5:0.140","a","dgskorpus_koe_04_free_conversation","feedback"
"1.34","0","0.0","1","0.746268656716418","0","0","0.2586663315633866","0.6109451097497763","0:5:7.640","a","dgskorpus_koe_04_free_conversation","feedback"
"1.94","6","3.0927835051546393","12","6.185567010309279","0.21588610603639347","0.048370281844021513","0.4278307102091665","0.8560045416820351","0:5:11.100","a","dgskorpus_koe_04_free_conversation","feedback"
"1.86","4","2.150537634408602","7","3.763440860215054","0.32097733123383987","0.10882974347399757","0.2579185169921141","0.7798404513830379","0:5:15.520","a","dgskorpus_koe_04_free_conversation","feedback"
"0.86","2","2.3255813953488373","3","3.488372093023256","0.06898997532948248","0.04562818669719193","0.05823645890838591","0.6979266561087647","0:5:20.440","a","dgskorpus_koe_04_free_conversation","feedback"
"0.8","2","2.5","3","3.75","0.18093712552960484","0.09563053870707117","0.05227286965270994","0.6007442886010668","0:6:45.260","a","dgskorpus_koe_04_free_conversation","feedback"
"0.76","0","0.0","1","1.3157894736842106","0","0","0.03391827555070992","0.22156883040307568","0:7:7.840","a","dgskorpus_koe_04_free_conversation","feedback"
"0.62","0","0.0","1","1.6129032258064515","0","0","0.059243140737818445","0.3231927057479604","0:7:9.840","a","dgskorpus_koe_04_free_conversation","feedback"
"1.74","3","1.7241379310344827","5","2.8735632183908044","0.05835684726808377","0.032680939924985074","0.07804744318190515","0.30428253383323073","0:7:18.920","a","dgskorpus_koe_04_free_conversation","feedback"
"0.46","1","2.1739130434782608","3","6.521739130434782","0.0126725939419301","0.0126725939419301","0.017284487876058074","0.19614443822978997","0:7:20.640","a","dgskorpus_koe_04_free_conversation","feedback"
"0.6","1","1.6666666666666667","2","3.3333333333333335","0.07198009573834874","0.07198009573834874","0.07198009573834874","0.8349255234207326","0:7:21.80","a","dgskorpus_koe_04_free_conversation","feedback"
"1.08","3","2.7777777777777777","6","5.555555555555555","0.14441820592371735","0.07273101692107346","0.16409354636669304","1.1554875162846912","0:7:25.420","a","dgskorpus_koe_04_free_conversation","feedback"
"0.78","1","1.2820512820512822","2","2.5641025641025643","0.019257806151178114","0.019257806151178114","0.019257806151178114","0.440599675204546","0:7:39.80","a","dgskorpus_koe_04_free_conversation","feedback"
"0.8","1","1.25","3","3.75","0.010688885436980877","0.010688885436980877","0.01370030820823076","0.29161147928463493","0:7:41.340","a","dgskorpus_koe_04_free_conversation","feedback"
"0.9","1","1.1111111111111112","1","1.1111111111111112","0.014296794394776713","0.014296794394776713","0.01998113285500258","0.13534900620825638","0:7:45.40","a","dgskorpus_koe_04_free_conversation","feedback"
"1.02","1","0.9803921568627451","3","2.9411764705882355","0.016745027649379685","0.016745027649379685","0.0404754857053411","0.37227810257126626","0:7:51.800","a","dgskorpus_koe_04_free_conversation","feedback"
"2.0","2","1.0","5","2.5","0.27788062650607803","0.15987539498318404","0.26947541621087123","0.7754267195237969","0:7:53.260","a","dgskorpus_koe_04_free_conversation","feedback"
"0.72","1","1.3888888888888888","2","2.7777777777777777","0.020714421777505265","0.020714421777505265","0.020714421777505265","0.13132540850095328","0:7:57.300","a","dgskorpus_koe_04_free_conversation","feedback"
"0.86","2","2.3255813953488373","4","4.651162790697675","0.034081631321712935","0.0253890201252277","0.06367933577401397","0.34905611629516287","0:8:5.120","a","dgskorpus_koe_04_free_conversation","feedback"
"1.24","4","3.225806451612903","8","6.451612903225806","0.14318965597140765","0.05296815221961654","0.08376277151779843","0.5644483240764141","0:8:14.940","a","dgskorpus_koe_04_free_conversation","feedback"
"0.44","0","0.0","0","0.0","0","0","0.03329147793023757","0.20715195711818116","0:9:17.300","a","dgskorpus_koe_04_free_conversation","feedback"
"1.24","3","2.4193548387096775","6","4.838709677419355","0.057814050828507435","0.03538072767575332","0.04292568630231908","0.29534577982268734","0:9:18.940","a","dgskorpus_koe_04_free_conversation","feedback"
"1.22","4","3.278688524590164","8","6.557377049180328","0.20567029579081697","0.06668542034510644","0.20567029579081697","0.5755940121107358","0:9:21.860","a","dgskorpus_koe_04_free_conversation","feedback"
"0.84","2","2.380952380952381","3","3.5714285714285716","0.029158787806221165","0.02128008122876346","0.030947752160767728","0.24256016742514805","0:9:23.60","a","dgskorpus_koe_04_free_conversation","feedback"
"0.54","0","0.0","1","1.8518518518518519","0","0","0.03310366864345071","0.20972389293682717","0:9:53.360","a","dgskorpus_koe_04_free_conversation","feedback"
"0.52","1","1.9230769230769231","2","3.8461538461538463","0.012100600354596258","0.012100600354596258","0.012100600354596258","0.16513243390380072","0:11:45.620","a","dgskorpus_koe_04_free_conversation","feedback"
"0.88","3","3.409090909090909","6","6.818181818181818","0.025101748416948455","0.017702577577573875","0.022174834645483532","0.24144350488090696","0:12:16.840","a","dgskorpus_koe_04_free_conversation","feedback"
"1.3","3","2.3076923076923075","5","3.8461538461538463","0.08541301414138114","0.03869457502405379","0.06645042107875554","0.3217754438892134","0:12:59.600","a","dgskorpus_koe_04_free_conversation","feedback"
"1.0","3","3.0","5","5.0","0.15143847546717049","0.06741927655153786","0.05297634166776288","0.29762169238172165","0:13:11.100","a","dgskorpus_koe_04_free_conversation","feedback"
"0.82","1","1.2195121951219512","1","1.2195121951219512","0.06701783677214368","0.06701783677214368","0.03244465165954713","0.25433399672557366","0:13:28.900","a","dgskorpus_koe_04_free_conversation","feedback"
"0.9","1","1.1111111111111112","2","2.2222222222222223","0.04748071472759419","0.04748071472759419","0.038529318867811746","0.29366038584041326","0:13:59.260","a","dgskorpus_koe_04_free_conversation","feedback"
"0.78","2","2.5641025641025643","4","5.128205128205129","0.04508910265155164","0.028879119614861115","0.04884845075582622","0.2990734562464535","0:14:9.0","a","dgskorpus_koe_04_free_conversation","feedback"
"0.42","0","0.0","0","0.0","0","0","0.049938125473690365","0.2941511229461813","0:14:18.700","a","dgskorpus_koe_04_free_conversation","feedback"
"0.92","3","3.260869565217391","6","6.521739130434782","0.03796800096420094","0.02247463131459552","0.03796800096420094","0.3324271020206456","0:14:59.520","a","dgskorpus_koe_04_free_conversation","feedback"
"1.12","4","3.5714285714285716","9","8.035714285714286","0.06193445605807635","0.028945538008975258","1.2453903084497935","2.729269619732118","0:15:0.980","a","dgskorpus_koe_04_free_conversation","feedback"
"1.26","2","1.5873015873015872","4","3.1746031746031744","0.07563334083060713","0.05098183400971279","1.2865210800755797","2.3676443290890274","0:15:2.680","a","dgskorpus_koe_04_free_conversation","feedback"
"0.78","0","0.0","1","1.2820512820512822","0","0","0.03652392112132019","0.20647173883024542","0:15:11.360","a","dgskorpus_koe_04_free_conversation","feedback"
"1.36","3","2.2058823529411766","5","3.676470588235294","1.336988487912238","0.4580015486629086","0.11652957038872214","0.3330870817224057","0:15:21.880","a","dgskorpus_koe_04_free_conversation","feedback"
"1.06","0","0.0","0","0.0","0","0","0.01858942271159658","0.10584756889586455","0:15:32.0","a","dgskorpus_koe_04_free_conversation","feedback"
"1.34","1","0.746268656716418","3","2.2388059701492535","0.06812975718288117","0.06812975718288117","1.2267262458096573","2.2554984092964205","0:15:47.440","a","dgskorpus_koe_04_free_conversation","feedback"
"2.8","5","1.7857142857142858","11","3.9285714285714284","1.3748193865166205","0.309589345858172","1.375022747923163","2.3950613462359613","0:16:5.300","a","dgskorpus_koe_04_free_conversation","feedback"
"1.76","4","2.272727272727273","9","5.113636363636363","0.07457809251946079","0.03830902366798494","0.07457809251946079","0.42425754160246726","0:16:29.760","a","dgskorpus_koe_04_free_conversation","feedback"
"1.94","1","0.5154639175257731","3","1.5463917525773196","0.016590443325288362","0.016590443325288362","0.08769486923692638","0.27867765727554955","0:17:4.360","a","dgskorpus_koe_04_free_conversation","feedback"
"0.74","0","0.0","0","0.0","0","0","0.07840148676508085","0.2694795850259884","0:0:33.80","b","dgskorpus_koe_04_free_conversation","feedback"
"0.84","1","1.1904761904761905","1","1.1904761904761905","0.27683601120328793","0.27683601120328793","0.17885163380410418","0.5948051704846452","0:0:34.380","b","dgskorpus_koe_04_free_conversation","feedback"
"0.38","0","0.0","1","2.6315789473684212","0","0","0.035201296387313175","0.21851721298333915","0:1:0.840","b","dgskorpus_koe_04_free_conversation","feedback"
"0.56","0","0.0","1","1.7857142857142858","0","0","0.012111341614513105","0.11242064493356531","0:1:4.200","b","dgskorpus_koe_04_free_conversation","feedback"
"1.1","3","2.727272727272727","6","5.454545454545454","0.03772316567958778","0.021047085794290894","0.03772316567958778","0.3897380988063832","0:1:25.480","b","dgskorpus_koe_04_free_conversation","feedback"
"0.74","1","1.3513513513513513","1","1.3513513513513513","0.08347331168347649","0.08347331168347649","0.027351326048843827","0.19023309371865335","0:1:33.720","b","dgskorpus_koe_04_free_conversation","feedback"
"0.62","2","3.225806451612903","3","4.838709677419355","0.030772047879560782","0.026782792181257897","0.024009714887567757","0.2887690641879466","0:1:43.0","b","dgskorpus_koe_04_free_conversation","feedback"
"0.86","1","1.1627906976744187","2","2.3255813953488373","0.015044117487610364","0.015044117487610364","0.015044117487610364","0.17090906351987353","0:2:0.320","b","dgskorpus_koe_04_free_conversation","feedback"
"0.78","2","2.5641025641025643","3","3.8461538461538463","0.2621367462191335","0.14777458471664162","0.07609603381987151","0.5333951499947175","0:2:6.540","b","dgskorpus_koe_04_free_conversation","feedback"
"0.76","2","2.6315789473684212","4","5.2631578947368425","0.022623363801361762","0.019312455671500195","0.022961407705127446","0.2521192204062061","0:2:12.640","b","dgskorpus_koe_04_free_conversation","feedback"
"0.62","0","0.0","1","1.6129032258064515","0","0","0.019677774457380615","0.15578253629125496","0:2:44.680","b","dgskorpus_koe_04_free_conversation","feedback"
"1.2","1","0.8333333333333334","2","1.6666666666666667","0.01211835810576023","0.01211835810576023","0.01211835810576023","0.08953502327552267","0:3:55.700","b","dgskorpus_koe_04_free_conversation","feedback"
"2.04","2","0.9803921568627451","4","1.9607843137254901","0.04635478871481524","0.03049186766291323","0.06907719575677884","0.21663149259784922","0:4:42.180","b","dgskorpus_koe_04_free_conversation","feedback"
"1.3","4","3.076923076923077","7","5.384615384615385","0.2801736075320118","0.08271983032550029","0.052590248934318184","0.4231422250147384","0:5:31.840","b","dgskorpus_koe_04_free_conversation","feedback"
"0.82","2","2.4390243902439024","4","4.878048780487805","0.015315979023256876","0.015022670124159365","0.026278384937923116","0.24446555808296963","0:5:40.280","b","dgskorpus_koe_04_free_conversation","feedback"
"1.0","1","1.0","3","3.0","0.019191735762325468","0.019191735762325468","0.020665745919295153","0.23274889815619984","0:5:41.800","b","dgskorpus_koe_04_free_conversation","feedback"
"4.66","9","1.9313304721030042","18","3.8626609442060085","0.09591847506115503","0.03354375057856261","0.08222553721131831","0.2577265889965989","0:5:49.240","b","dgskorpus_koe_04_free_conversation","feedback"
